PRODUCT,UF,MODEL,DATA,MAPE,POCID,PBE,MASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
queroseneiluminante,df,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,es,Prophet,Catch22,0.083333333,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,go,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ma,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mg,Prophet,Catch22,2.671102575,72.72727273,-257.0663284,1.424416036,194.8272024,170.2663866,194.2395224,165.8300278,173.6492787,187.5030625,172.0123405,178.3899384,183.2475943,149.7762074,186.7927193,164.4397103
queroseneiluminante,ms,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mt,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pa,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pb,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pe,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pi,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pr,Prophet,Catch22,2.3622E+15,45.45454545,-40.74519889,0.724701993,7.958812131,6.480047694,7.183931729,6.778448198,8.331758199,8.13276207,7.381858642,8.041297919,6.857429084,6.294174885,7.439369996,7.789584754
queroseneiluminante,rj,Prophet,Catch22,1.05754E+15,27.27272727,36.19544071,1.263433674,0.040392693,0.478409888,0.109935511,0.123328393,0.905489866,0.299118733,-0.087002345,-0.026422732,0.704878196,0.2510554,0.970678549,0.058411407
queroseneiluminante,rn,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ro,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rr,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rs,Prophet,Catch22,0.356779673,54.54545455,4.89413154,1.113925954,41.82493691,36.81398855,44.0234184,41.55951974,43.57999267,39.58840611,32.7292977,38.2352317,38.22547356,35.7012427,37.54870426,34.28642577
queroseneiluminante,sc,Prophet,Catch22,0.448765522,54.54545455,-12.85305115,0.888205228,58.68464915,58.60419468,65.14708042,61.50400623,64.24521371,61.49955537,56.86334556,56.66657764,56.44686951,50.85150212,56.51780989,58.30076537
queroseneiluminante,se,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,sp,Prophet,Catch22,2.44E+16,18.18181818,-278.6147925,0.674903379,7.540476655,6.574818665,7.418985578,5.40769042,4.956876631,7.741717122,7.653288933,8.119737879,5.357387151,3.839605363,6.151257978,4.961116119
queroseneiluminante,to,Prophet,Catch22,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
etanolhidratado,ac,Prophet,TsCesium,0.36480585,81.81818182,41.02903921,0.936299196,508.0258655,501.073645,501.4789688,520.42751,538.4288455,558.5684318,559.6379213,565.5548809,529.9862952,563.3517915,498.7361585,464.2138222
etanolhidratado,al,Prophet,TsCesium,0.144889464,45.45454545,-2.334626533,0.418033672,6080.424956,5289.517471,5253.559316,5646.141307,5716.347165,5896.960303,6110.589391,6516.042809,5876.664001,7082.800714,6206.96369,5237.098873
etanolhidratado,am,Prophet,TsCesium,0.093551198,81.81818182,9.356014321,0.336854382,13351.54104,12843.92335,13039.00793,13189.56535,13457.56249,14256.62538,13820.34905,14476.16381,13424.8204,14269.84419,11806.63863,12133.60213
etanolhidratado,ap,Prophet,TsCesium,0.335949532,81.81818182,21.52758741,0.630318881,35.17313751,33.6567203,34.29670385,33.45981148,35.02918858,37.24832667,37.47270961,38.39087862,36.87536777,38.13002209,34.87602873,32.4834881
etanolhidratado,ba,Prophet,TsCesium,0.160274727,45.45454545,4.148415121,0.51221375,41436.53922,37628.51675,38573.66748,40130.18258,39903.97754,39311.52297,41102.9991,44457.62195,39182.30725,49264.65053,46022.30608,38313.53454
etanolhidratado,ce,Prophet,TsCesium,0.196045488,54.54545455,21.7066484,0.629534663,10701.57571,10101.83221,10339.6306,10816.32404,11328.34036,11272.48829,10829.01762,11730.08445,10775.21146,13019.26105,11478.06145,9785.876031
etanolhidratado,df,Prophet,TsCesium,0.544990369,72.72727273,60.89608157,0.985976502,7804.033218,7183.993954,7402.844041,7515.594139,7562.511982,8437.710172,8322.189249,8608.394552,7620.770907,8751.417999,5933.985754,6508.982813
etanolhidratado,es,Prophet,TsCesium,0.413700452,54.54545455,54.89468948,0.941457342,3317.923863,3045.713504,3005.837291,3093.950762,3457.810043,3437.0649,3402.918249,3647.227284,3075.374447,4073.855509,3757.938579,3231.366944
etanolhidratado,go,Prophet,TsCesium,0.133316502,63.63636364,8.577227399,0.617017177,105997.2774,104640.3159,108264.2222,111169.4773,115584.4846,114404.1286,114099.3404,117425.1585,105282.7401,121270.5882,108230.1034,101958.3743
etanolhidratado,ma,Prophet,TsCesium,0.185413728,45.45454545,9.999854747,0.410567595,3368.932143,3053.832272,3129.80843,3318.039886,3903.130879,3863.812168,3646.795198,4181.287661,3663.371014,4217.116398,3783.750641,2928.153
etanolhidratado,mg,Prophet,TsCesium,0.216228372,81.81818182,-1.191007961,0.58095883,163893.6687,158286.3071,160798.5753,179204.632,183042.9452,186515.0616,175143.1515,182753.0927,153040.626,198646.0994,180181.6792,162186.1548
etanolhidratado,ms,Prophet,TsCesium,0.303419126,81.81818182,28.44021656,0.773965854,13557.31778,13465.17314,13394.98969,13321.09997,14390.15621,14327.51229,14583.46929,15561.46969,13441.40992,16050.35505,14204.05664,12785.46996
etanolhidratado,mt,Prophet,TsCesium,0.088788176,72.72727273,3.775423126,0.693050946,77644.92551,77027.26078,76961.01078,77183.09546,80859.7837,82053.66355,81211.96078,82242.5607,78575.30199,83051.0473,78064.69513,75539.96501
etanolhidratado,pa,Prophet,TsCesium,0.270258414,54.54545455,32.47880434,0.779177999,3327.823477,3101.111027,3322.571239,3264.668322,3529.862094,3434.608754,3567.587184,3664.815146,3427.045448,3821.07331,3337.977975,2977.15186
etanolhidratado,pb,Prophet,TsCesium,0.170778407,72.72727273,6.856102224,0.456575546,11537.7858,9844.844549,9971.32597,10746.46598,10473.18329,11005.88296,10926.78338,11977.7103,10605.42178,13800.11763,12767.53724,10060.78462
etanolhidratado,pe,Prophet,TsCesium,0.227663073,63.63636364,-10.58404897,0.52973729,22575.06485,21338.10962,22326.20996,22415.92776,21439.06473,21851.99957,21802.78678,23171.30543,20997.93843,25848.84195,23354.89465,20387.48712
etanolhidratado,pi,Prophet,TsCesium,0.173706469,81.81818182,-9.934217549,0.372012655,5210.798691,4771.330992,5123.069684,5408.439825,6223.588648,6280.504939,6329.626774,6830.500976,5818.743463,7508.14928,6589.340606,4608.00939
etanolhidratado,pr,Prophet,TsCesium,0.200792328,72.72727273,15.28516544,0.753161195,68114.86122,68901.06201,70777.75383,74093.4072,71138.82137,72623.39287,72956.75985,76651.57568,69666.82088,78426.66256,71646.90551,69431.30513
etanolhidratado,rj,Prophet,TsCesium,0.213510607,72.72727273,25.66051592,0.842553738,49419.9027,48268.20017,48243.00231,48630.3934,49601.14782,50216.11953,49867.42458,51185.07675,49202.00857,51371.7524,48701.63304,47265.44433
etanolhidratado,rn,Prophet,TsCesium,0.230404717,45.45454545,-15.76028278,0.639388272,5524.742017,5029.290411,4976.33663,5051.713152,5428.151958,5705.841163,5471.478126,6077.766269,5452.604312,6890.151175,6155.95136,5162.792495
etanolhidratado,ro,Prophet,TsCesium,0.437598672,81.81818182,49.2887193,0.974623413,592.0411847,568.8875705,610.9851808,623.7194006,675.2620048,681.5056474,685.1977731,721.2316562,642.9702688,754.1886418,596.1145725,553.5740879
etanolhidratado,rr,Prophet,TsCesium,0.274794852,63.63636364,29.74188081,0.907574301,209.7268211,200.6387401,206.8696915,210.0487275,199.3363963,199.3346102,212.8174782,222.7946627,216.4667968,233.9209607,198.7877603,185.1995213
etanolhidratado,rs,Prophet,TsCesium,0.370823717,54.54545455,45.86325931,0.925969285,2985.477242,2881.578658,3046.801341,3033.315486,3066.103529,3096.092735,3107.2231,3190.742185,3041.054572,3495.614564,3087.327554,2830.864623
etanolhidratado,sc,Prophet,TsCesium,0.361045919,45.45454545,48.29586695,0.85951454,5436.160245,5371.488284,5305.232241,5327.032768,5710.645954,5594.243649,5833.530357,6073.200849,5555.689694,6524.154899,6043.228611,5325.819705
etanolhidratado,se,Prophet,TsCesium,0.18983935,45.45454545,-0.376717284,0.48405724,3132.124426,2801.084888,2929.690143,3074.188913,2919.066407,3155.37535,3163.084717,3575.719749,3118.452983,4006.735697,3715.289999,2881.900149
etanolhidratado,sp,Prophet,TsCesium,0.097482316,72.72727273,1.465125345,0.781552426,696548.491,698355.8465,701227.9091,700114.3923,694875.6249,725881.5433,711556.4459,740106.6847,688369.0702,752254.506,677789.9223,659788.0263
etanolhidratado,to,Prophet,TsCesium,0.2262499,54.54545455,20.04116709,0.653303112,2221.934914,2190.470315,2256.262531,2379.228232,2860.896579,2600.378994,2486.708339,2561.707628,2358.157596,2833.361072,2538.617511,2222.793095
gasolinac,ac,Prophet,TsCesium,0.094992892,81.81818182,-9.304777123,1.363806554,13699.77705,13563.58425,13845.87101,14053.14489,14927.91231,14755.24391,14689.27302,14782.76918,14080.58079,14916.11997,13118.93986,12657.39365
gasolinac,al,Prophet,TsCesium,0.11432992,63.63636364,-11.34926161,1.381958869,46252.81643,45392.64436,44438.38326,43356.90502,45371.16181,46690.86222,47025.19738,48998.17048,47081.19364,52732.7616,49741.28638,44265.32468
gasolinac,am,Prophet,TsCesium,0.071223664,72.72727273,-5.644794761,0.661407947,53854.60728,51904.88329,54042.04717,53491.7666,55532.97744,59244.98611,56663.67485,58377.17777,53837.6813,58965.1568,48348.44871,47707.79123
gasolinac,ap,Prophet,TsCesium,0.03468624,72.72727273,2.3808334,0.880204265,15700.22175,15758.80595,16022.73789,15995.71173,16514.55818,17098.52346,16998.40883,16966.45194,16227.77654,17116.6936,15257.95794,15210.75769
gasolinac,ba,Prophet,TsCesium,0.056973818,63.63636364,-4.551669023,0.614217668,192790.8364,193330.0923,196172.4605,197702.3651,203959.4234,200052.3748,198583.4428,207612.5134,193646.8296,224130.7695,223259.8383,206523.0593
gasolinac,ce,Prophet,TsCesium,0.042668482,90.90909091,-2.291716404,0.651796796,125285.1435,123742.9341,125923.955,124950.7172,134855.6322,135437.6535,131958.8504,137583.4877,128340.5838,145018.1806,131442.1814,119839.1128
gasolinac,df,Prophet,TsCesium,0.060606518,90.90909091,-3.484146606,0.586642056,91068.51476,88525.72222,90646.20855,88043.6379,87430.10845,92428.34878,89138.10758,90862.48263,87711.30309,93137.55036,80854.30987,83769.7222
gasolinac,es,Prophet,TsCesium,0.043559088,72.72727273,-1.977224425,1.33393552,84111.82834,83410.22317,83023.75438,81728.8963,84745.92092,84734.47683,82845.91211,85204.54668,81591.34169,89710.05559,87865.88396,84034.65331
gasolinac,go,Prophet,TsCesium,0.075982953,90.90909091,-2.500697226,0.498262842,135481.9388,133630.1906,134267.6523,129856.155,141864.316,141470.4255,136823.6587,142708.5525,132858.5024,157078.0198,131043.9623,125417.4283
gasolinac,ma,Prophet,TsCesium,0.043082448,90.90909091,-2.496184196,0.655872997,87419.78866,87110.0818,90603.63545,87966.52804,98880.45386,97186.32988,89879.89778,100430.6821,91389.24625,103221.4771,91328.90543,85050.82837
gasolinac,mg,Prophet,TsCesium,0.080817179,90.90909091,-6.344489178,0.612247209,405599.5614,406929.6625,414649.053,403503.7305,438404.535,428798.7572,411937.1185,436345.7699,389952.9887,482719.9799,404680.643,378539.3984
gasolinac,ms,Prophet,TsCesium,0.093989355,81.81818182,-5.789891096,0.661399028,68882.12293,69073.7443,68049.15832,63927.19919,71328.51911,74960.24091,69802.9133,76604.11795,65286.92094,79505.32571,67693.38596,65318.84504
gasolinac,mt,Prophet,TsCesium,0.075419311,72.72727273,-5.198714038,0.837919104,57693.1505,58716.79708,58919.36488,57561.59014,59785.1816,59548.90116,58850.48722,59824.72266,56508.85671,61097.54909,56463.02664,55372.52117
gasolinac,pa,Prophet,TsCesium,0.042770009,81.81818182,1.923987413,0.705719771,106226.8027,105949.2083,113246.9912,109835.2967,124423.1314,116016.9412,116408.0328,122850.9159,111459.0549,122181.7096,109593.6557,106991.5565
gasolinac,pb,Prophet,TsCesium,0.053130833,72.72727273,-3.299390957,0.658790307,63895.91212,62608.91589,62242.87407,64076.66761,64867.20821,66224.31964,65626.77136,68085.86807,63573.01188,70890.73511,66970.60235,61372.8362
gasolinac,pe,Prophet,TsCesium,0.039159517,81.81818182,-1.959435134,0.467120518,123174.4306,120075.9353,120361.8574,118396.4509,122000.3583,123831.9994,125416.0426,133931.6966,121393.0798,139004.6084,124527.6351,114617.1482
gasolinac,pi,Prophet,TsCesium,0.0910956,90.90909091,9.141485753,0.892577072,45006.22078,44025.93754,45982.49973,45997.1504,50392.04066,49736.05746,48651.99189,49525.45309,46798.14789,54181.11643,49016.3505,42131.79175
gasolinac,pr,Prophet,TsCesium,0.087411309,72.72727273,-7.649326713,0.761606687,291982.5975,293789.1763,295577.0317,281999.321,300275.6932,302452.1641,293214.6779,307228.2122,291810.7267,336848.7441,290617.3666,281727.2672
gasolinac,rj,Prophet,TsCesium,0.057758558,72.72727273,4.357750872,0.467387224,194869.6793,183879.9526,186720.5736,174761.6636,184788.0635,196552.1598,185275.4255,201836.9268,184777.9445,229423.1399,194212.7872,182434.746
gasolinac,rn,Prophet,TsCesium,0.064043182,90.90909091,6.515794389,0.821574546,51348.97577,49513.98598,50685.92177,49763.5435,51862.07539,54143.341,51955.1375,54956.81017,50160.70012,58915.50458,54528.78174,49202.39568
gasolinac,ro,Prophet,TsCesium,0.051381979,54.54545455,-1.066571609,0.951891186,38032.14691,39265.11042,38338.31649,40932.53133,43006.04932,42732.95393,41683.25404,42754.64877,38386.19897,43336.9448,38502.79183,37734.39174
gasolinac,rr,Prophet,TsCesium,0.117847017,72.72727273,-11.55089011,2.12980904,17330.83577,16835.37261,16485.0025,16368.41796,16692.0613,17291.51606,17700.01783,17849.13949,17219.51949,18097.5736,16329.38723,16052.45233
gasolinac,rs,Prophet,TsCesium,0.036973708,72.72727273,-1.631976535,0.646425436,329934.9119,318282.552,317099.7023,309718.6721,321231.9769,330610.787,318866.1493,339554.6978,321988.5897,360963.9039,329795.2346,300848.9423
gasolinac,sc,Prophet,TsCesium,0.029673153,63.63636364,-0.02205722,0.601113679,259035.0223,256740.3077,248625.0436,246831.5811,254793.6373,255873.6616,251991.248,262725.0149,254824.5607,286080.344,271268.095,252241.7892
gasolinac,se,Prophet,TsCesium,0.034403837,90.90909091,3.00136293,0.424828103,33808.99627,32952.00177,33228.93414,32637.9156,32827.46816,34666.7469,34431.46539,35118.23639,32930.20052,37847.68344,35128.32215,32606.71
gasolinac,sp,Prophet,TsCesium,0.086240709,72.72727273,-5.924077537,0.695694524,919460.0313,906558.764,902331.0773,871033.9158,881320.1058,912277.8893,886111.9896,937813.2402,886613.2432,994639.935,853468.8657,828433.7943
gasolinac,to,Prophet,TsCesium,0.041749533,90.90909091,-3.170867724,0.546717424,35600.6878,35333.00682,36903.86695,36504.3591,41332.77679,38139.78653,37129.13884,37590.39362,35155.74291,39371.49603,36011.29784,33714.81089
gasolinadeaviacao,ac,Prophet,TsCesium,1.039426862,45.45454545,-72.9395115,0.85754828,94.45899106,87.60954826,95.73550131,99.62048798,102.3042379,133.872583,128.3657637,121.2854213,86.54362435,103.5169344,108.5542467,76.37956235
gasolinadeaviacao,al,Prophet,TsCesium,0.325271338,63.63636364,12.79748173,0.671913865,14.62387192,16.37513054,16.29601777,22.04950952,17.24712776,18.68279271,20.00974207,15.24895269,14.87479474,15.78369916,16.47339834,13.93323263
gasolinadeaviacao,am,Prophet,TsCesium,3.32E+16,63.63636364,189.4255012,1.693370817,-21.11129513,-15.36611055,-11.57044135,-10.6791312,-13.56668775,-4.935516805,-7.465577497,-4.026466675,-13.09337744,4.345894333,-20.72117596,-14.34675513
gasolinadeaviacao,ap,Prophet,TsCesium,3.97E+16,45.45454545,-59.28308067,0.709199389,58.36530988,46.21169933,55.20771966,59.49988322,54.57535602,63.90718699,66.28871096,68.34119445,64.32478496,56.21825754,56.21280788,32.22506593
gasolinadeaviacao,ba,Prophet,TsCesium,0.311492398,54.54545455,2.524261736,0.722031322,152.765675,131.083532,128.7048179,127.372517,137.9927148,141.5650914,139.7096046,131.561331,139.3198195,163.9141412,191.9963823,158.4665038
gasolinadeaviacao,ce,Prophet,TsCesium,0.248258071,72.72727273,22.46122188,0.884489723,22.70896179,24.88725345,26.5302159,26.74852555,33.78407788,31.42332817,33.42385044,30.45692058,28.85328003,31.07928854,23.34622618,23.24147608
gasolinadeaviacao,df,Prophet,TsCesium,0.263472408,45.45454545,-7.398168504,0.886607312,45.14131706,38.66029619,44.83520812,41.7365738,44.41495032,45.90512264,42.31879645,37.77140897,41.60123113,40.46519073,38.28267585,37.39556518
gasolinadeaviacao,es,Prophet,TsCesium,0.227556239,63.63636364,0.923551622,0.602310082,42.21968494,39.49164921,41.07435151,43.21885994,40.93828081,44.45295709,44.3479705,40.99193189,38.57458491,37.59111213,42.04652857,40.0796367
gasolinadeaviacao,go,Prophet,TsCesium,0.367291682,72.72727273,37.45132222,1.598457834,203.8798597,154.5352728,141.610933,137.6742004,153.262717,157.1327935,147.2598652,127.553717,141.3679978,218.6466124,233.2992801,183.9539908
gasolinadeaviacao,ma,Prophet,TsCesium,0.445250856,72.72727273,40.18287807,1.072018874,26.49784774,22.18744598,31.64261152,35.86149701,45.64478358,53.11161887,42.92975308,43.37537538,30.97014362,37.74984254,36.87586906,36.70973234
gasolinadeaviacao,mg,Prophet,TsCesium,0.414818097,63.63636364,44.02358447,1.769277476,175.1677148,160.3030962,178.7595511,174.6455309,192.7828534,191.0637996,183.0855508,119.9151073,78.7480993,128.6535949,147.6070226,142.5748012
gasolinadeaviacao,ms,Prophet,TsCesium,0.192255314,54.54545455,18.34707065,1.029530231,178.7899195,161.846462,152.6343426,130.5119336,149.9603791,133.8093131,136.8138769,167.1412796,178.5337423,195.9838784,200.5018362,178.4573139
gasolinadeaviacao,mt,Prophet,TsCesium,0.158385376,45.45454545,11.44224151,0.664442077,411.5114595,345.9967136,343.5397898,316.4806704,319.6198341,317.3134389,339.9950233,350.6886526,375.6795516,452.2295551,411.9097669,373.6686451
gasolinadeaviacao,pa,Prophet,TsCesium,0.310289924,63.63636364,31.71972363,0.925169348,126.001362,113.2503254,133.3287664,172.8923658,196.8471019,220.6154222,219.7231342,183.8240101,152.2404544,186.9861836,138.067304,106.6455678
gasolinadeaviacao,pb,Prophet,TsCesium,6.73433E+15,63.63636364,-82.20143574,0.956697062,15.94169356,12.39625161,17.91025633,16.12861669,17.94386245,19.6277231,20.42086108,21.01368105,16.47447113,16.85679419,18.3301261,17.01387595
gasolinadeaviacao,pe,Prophet,TsCesium,0.423334188,18.18181818,14.30167332,0.767983306,25.20999942,25.08719487,26.14651083,23.52425446,28.56008824,27.57901393,28.55946656,27.00465987,26.36242979,30.90507935,26.4797815,22.94823388
gasolinadeaviacao,pi,Prophet,TsCesium,1.50E+16,63.63636364,-53.59149147,0.855613865,34.66987654,29.82293959,36.60906953,37.45390894,40.88570883,45.49034926,39.84231899,40.32536086,37.80488832,37.80084359,39.04738742,35.88572308
gasolinadeaviacao,pr,Prophet,TsCesium,0.298441093,63.63636364,-24.12046052,0.689135608,369.8585449,309.3221219,303.3659255,273.1976008,275.4863774,285.4653758,282.296519,277.6469134,303.2099927,335.0177777,335.122875,321.6272483
